triangle_id,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z
14800,804,108,-4.25788546342182,800,104,-4.260429420864214,800,108,-4.241028299408381
14801,320,196,-3.0491242515038794,320,200,-2.9969178355400743,324,200,-3.0440320079300687
14802,320,152,-3.3178062683554126,324,152,-3.369425269892945,319.9410883690577,150.5402590090056,0
14803,323.1440726032365,140.7246621621008,0,322.21417395461424,143.82432432428126,0,324,144,-3.3719356270665175
14804,360,320,-3.085078145805598,364,324,-3.0047299042705697,364,320,-3.0685109838321245
14805,368,328,-2.913211073794858,366.1673834139954,328.6881756759338,0,369.6390050356248,330.42398648678034,0
14806,360,320,-3.085078145805598,364,320,-3.0685109838321245,360,316,-3.14143597638897
14807,332,268,-3.40071168788408,336,272,-3.4462488499158668,336,268,-3.436343234187576
14808,352,308,-3.2356180587072267,356,312,-3.196988972397904,356,308,-3.238109583182864
14809,320,200,-2.9969178355400743,320,204,-2.9529498447608074,324,204,-2.998854393245873
14810,808,120,-4.1621974275471185,804,116,-4.188331947809112,804,120,-4.1590901920654035
14811,804,120,-4.1590901920654035,804,116,-4.188331947809112,800,116,-4.181521268491726
14812,800,96,-4.273087203077829,796,92,-4.24183692113724,796,96,-4.246919169732447
14813,320,156,-3.322008702797036,324,156,-3.3751694082967467,324,152,-3.369425269892945
14814,324,244,-3.0990670133033715,328,248,-3.1796236679878986,328,244,-3.1335236918140517
14815,328,244,-3.1335236918140517,328,248,-3.1796236679878986,332,248,-3.219211155093901
14816,320,228,-2.9134601158921063,324,232,-2.984905397909605,324,228,-2.9495440839239127
14817,324,228,-2.9495440839239127,324,232,-2.984905397909605,328,232,-3.0258373633294426
14818,807.4352888194824,135.14527027068573,0,808,132,-3.900582567763427,804,132,-3.9039702412771105
14819,322.21417395461424,143.82432432428126,0,321.28427530599197,146.92398648646173,0,324,144,-3.3719356270665175
14820,320,152,-3.3178062683554126,320,156,-3.322008702797036,324,152,-3.369425269892945
14821,320,204,-2.9529498447608074,320,208,-2.917912372255049,324,208,-2.9621694608759013
14822,344,288,-3.4230851009674024,344,292,-3.3889002294952935,348,292,-3.397485721699972
14823,348,296,-3.355825518176563,348,300,-3.3128678947863173,352,300,-3.3177688647294654
14824,352,304,-3.276831271796773,352,308,-3.2356180587072267,356,308,-3.238109583182864
14825,340,288,-3.402561301866635,344,292,-3.3889002294952935,344,288,-3.4230851009674024
14826,340,284,-3.4343141710500444,344,284,-3.452929478130322,340,280,-3.4596956636877048
14827,792,80,-3.943931569518333,788,80,-3.8509246942304802,792,84,-4.014672051956689
14828,792,76,-3.865836833800435,788,72,-3.696476068652214,788,76,-3.7769194356507807
14829,788,76,-3.7769194356507807,788,72,-3.696476068652214,784.580446477158,72.94538288318604,0
14830,784.580446477158,72.94538288318604,0,787.8867527835476,70.87894144173241,0,767.0156942250145,72.11880630634973,0
14831,692.003869900481,49.594594594887326,0,817.2302212519982,63.233108108226475,0,491.76569422496146,1.8597972975631478,0
14832,319.9410883690577,150.5402590090056,0,324,152,-3.369425269892945,324,148,-3.3669616255301396
14833,320,208,-2.917912372255049,320,212,-2.89425070258445,324,212,-2.9369686045478813
14834,344,296,-3.3455596894889004,348,300,-3.3128678947863173,348,296,-3.355825518176563
14835,362.69576179236606,326.95236486508725,0,366.1673834139954,328.6881756759338,0,364,324,-3.0047299042705697
14836,364,324,-3.0047299042705697,366.1673834139954,328.6881756759338,0,368,324,-2.9881850999682436
14837,369.6390050356248,330.42398648678034,0,366.1673834139954,328.6881756759338,0,372.6146807112798,332.2837837840886,0
14838,360,320,-3.085078145805598,360,316,-3.14143597638897,356,316,-3.153960447918409
14839,796,84,-4.1059451603641115,792,80,-3.943931569518333,792,84,-4.014672051956689
14840,336,280,-3.4334544509154936,340,284,-3.4343141710500444,340,280,-3.4596956636877048
14841,324,232,-2.984905397909605,324,236,-3.0172947777351564,328,236,-3.054849389949064
14842,320,232,-2.9509086826184054,324,236,-3.0172947777351564,324,232,-2.984905397909605
14843,800,104,-4.260429420864214,800,100,-4.269391886647551,796,100,-4.2458549884701355
14844,796,92,-4.24183692113724,796,88,-4.175252820014069,792,88,-4.081447042627968
14845,804,104,-4.279432870352599,800,100,-4.269391886647551,800,104,-4.260429420864214
14846,328,260,-3.310931267010736,332,264,-3.3806291207596595,332,260,-3.34929764907843
14847,332,260,-3.34929764907843,332,264,-3.3806291207596595,336,264,-3.416298196848462
14848,336,272,-3.4462488499158668,336,276,-3.446103026565704,340,276,-3.4760000149293586
14849,328,252,-3.226457679647177,332,252,-3.265161266029121,328,248,-3.1796236679878986
14850,808,132,-3.900582567763427,808,128,-4.00526280678274,804,128,-4.013142992369796
14851,804,116,-4.188331947809112,804,112,-4.223044160223626,800,112,-4.210907435781911
14852,356,316,-3.153960447918409,360,316,-3.14143597638897,356,312,-3.196988972397904
14853,322.21417395461424,143.82432432428126,0,319.9410883690577,150.5402590090056,0,321.28427530599197,146.92398648646173,0
14854,321.28427530599197,146.92398648646173,0,319.9410883690577,150.5402590090056,0,324,148,-3.3669616255301396
14855,320,152,-3.3178062683554126,318.5979014321235,154.15653153154946,0,320,156,-3.322008702797036
14856,320,156,-3.322008702797036,317.2547144951892,157.77280405409334,0,320,160,-3.3279133065386306
14857,315.91152755825493,161.38907657663722,0,316,164,-3.2818861688342262,320,164,-3.3316154031835605
14858,316,168,-3.2806050314670605,316,172,-3.2681367344853953,320,168,-3.329381124272352
14859,316,176,-3.245024012379698,320,176,-3.292823068176889,320,172,-3.31730970116861
14860,316,176,-3.245024012379698,316,180,-3.2134107144605015,320,176,-3.292823068176889
14861,320,176,-3.292823068176889,316,180,-3.2134107144605015,320,180,-3.2597676795665285
14862,320,180,-3.2597676795665285,316,180,-3.2134107144605015,320,184,-3.2192700345530323
14863,320,184,-3.2192700345530323,316,184,-3.1743747410506864,320,188,-3.1673140463214273
14864,320,188,-3.1673140463214273,316,188,-3.1226191127010416,320,192,-3.1084971225104274
14865,320,192,-3.1084971225104274,316,192,-3.0652601110681994,320,196,-3.0491242515038794
14866,320,196,-3.0491242515038794,316,196,-3.00735935758528,320,200,-2.9969178355400743
14867,320,200,-2.9969178355400743,316,200,-2.9575449955817987,320,204,-2.9529498447608074
14868,320,204,-2.9529498447608074,316,204,-2.915161033656823,320,208,-2.917912372255049
14869,320,208,-2.917912372255049,316,208,-2.882095659367775,320,212,-2.89425070258445
14870,323.1440726032365,140.7246621621008,0,319.9410883690577,150.5402590090056,0,322.21417395461424,143.82432432428126,0
14871,808,116,-4.19490138478934,804,112,-4.223044160223626,804,116,-4.188331947809112
14872,324,248,-3.1448576716872854,328,252,-3.226457679647177,328,248,-3.1796236679878986
14873,792,72,-3.7806189216128523,787.8867527835476,70.87894144173241,0,788,72,-3.696476068652214
14874,788,72,-3.696476068652214,787.8867527835476,70.87894144173241,0,784.580446477158,72.94538288318604,0
14875,348,304,-3.2697554563713314,352,308,-3.2356180587072267,352,304,-3.276831271796773
14876,316,212,-2.860242576641826,320,216,-2.880358102035967,320,212,-2.89425070258445
14877,320,212,-2.89425070258445,320,216,-2.880358102035967,324,216,-2.922424291988542
14878,800,92,-4.278246097207308,796,88,-4.175252820014069,796,92,-4.24183692113724
14879,792,80,-3.943931569518333,792,76,-3.865836833800435,788,76,-3.7769194356507807
14880,332,272,-3.4102514665444286,336,276,-3.446103026565704,336,272,-3.4462488499158668
14881,808,128,-4.00526280678274,808,124,-4.093336641205466,804,124,-4.0968579144581225
14882,320,236,-2.98793997910983,324,240,-3.0563786042194168,324,236,-3.0172947777351564
14883,324,236,-3.0172947777351564,324,240,-3.0563786042194168,328,240,-3.0920947799595533
14884,808,132,-3.900582567763427,809.7910320627013,132.04560810850526,0,808,128,-4.00526280678274
14885,808,128,-4.00526280678274,810.5155909078488,128.15424185883796,0,808,124,-4.093336641205466
14886,807.4352888194824,135.14527027068573,0,809.7910320627013,132.04560810850526,0,808,132,-3.900582567763427
14887,789.9531942250012,179.1604729735208,0,809.7910320627013,132.04560810850526,0,807.4352888194824,135.14527027068573,0
14888,316,216,-2.8472132368589853,320,220,-2.876820760056386,320,216,-2.880358102035967
14889,320,216,-2.880358102035967,320,220,-2.876820760056386,324,220,-2.916975905293521
14890,323.1440726032365,140.7246621621008,0,318.5979014321235,154.15653153154946,0,319.9410883690577,150.5402590090056,0
14891,319.9410883690577,150.5402590090056,0,318.5979014321235,154.15653153154946,0,320,152,-3.3178062683554126
14892,352,312,-3.1942158266326555,356,316,-3.153960447918409,356,312,-3.196988972397904
14893,360,324,-3.023165987398914,362.69576179236606,326.95236486508725,0,364,324,-3.0047299042705697
14894,808,112,-4.235628487913351,804,108,-4.25788546342182,804,112,-4.223044160223626
14895,804,112,-4.223044160223626,804,108,-4.25788546342182,800,108,-4.241028299408381
14896,800,100,-4.269391886647551,800,96,-4.273087203077829,796,96,-4.246919169732447
14897,328,252,-3.226457679647177,328,256,-3.2710895360508174,332,256,-3.3093971879928192
14898,332,264,-3.3806291207596595,332,268,-3.40071168788408,336,268,-3.436343234187576
14899,324,252,-3.191778670443971,328,256,-3.2710895360508174,328,252,-3.226457679647177
14900,804,100,-4.290243679783085,800,96,-4.273087203077829,800,100,-4.269391886647551
14901,796,80,-4.032247028263657,792,76,-3.865836833800435,792,80,-3.943931569518333
14902,328,264,-3.343033710236297,332,268,-3.40071168788408,332,264,-3.3806291207596595
14903,316,220,-2.8457409257848743,320,224,-2.888514913561455,320,220,-2.876820760056386
14904,320,220,-2.876820760056386,320,224,-2.888514913561455,324,224,-2.9266157421075496
14905,344,292,-3.3889002294952935,344,296,-3.3455596894889004,348,296,-3.355825518176563
14906,348,300,-3.3128678947863173,348,304,-3.2697554563713314,352,304,-3.276831271796773
14907,352,308,-3.2356180587072267,352,312,-3.1942158266326555,356,312,-3.196988972397904
14908,340,292,-3.3661530263486967,344,296,-3.3455596894889004,344,292,-3.3889002294952935
14909,340,288,-3.402561301866635,344,288,-3.4230851009674024,340,284,-3.4343141710500444
14910,340,288,-3.402561301866635,340,284,-3.4343141710500444,336,284,-3.4066737776603917
14911,796,84,-4.1059451603641115,792,84,-4.014672051956689,796,88,-4.175252820014069
14912,336,280,-3.4334544509154936,340,280,-3.4596956636877048,336,276,-3.446103026565704
14913,360,324,-3.023165987398914,364,324,-3.0047299042705697,360,320,-3.085078145805598
14914,366.1673834139954,328.6881756759338,0,362.69576179236606,326.95236486508725,0,375.59035638693484,334.14358108139686,0
14915,344,300,-3.300195588830436,348,304,-3.2697554563713314,348,300,-3.3128678947863173
14916,355.7525185491073,323.48074324339416,0,360,324,-3.023165987398914,360,320,-3.085078145805598
14917,320,240,-3.028515506206044,324,244,-3.0990670133033715,324,240,-3.0563786042194168
14918,324,240,-3.0563786042194168,324,244,-3.0990670133033715,328,244,-3.1335236918140517
14919,808,124,-4.093336641205466,808,120,-4.1621974275471185,804,120,-4.1590901920654035
14920,811.2401497529964,124.26287560917066,0,808,120,-4.1621974275471185,808,124,-4.093336641205466
14921,323.1440726032365,140.7246621621008,0,317.2547144951892,157.77280405409334,0,318.5979014321235,154.15653153154946,0
14922,318.5979014321235,154.15653153154946,0,317.2547144951892,157.77280405409334,0,320,156,-3.322008702797036
14923,315.91152755825493,161.38907657663722,0,317.2547144951892,157.77280405409334,0,323.1440726032365,140.7246621621008,0
14924,323.1440726032365,140.7246621621008,0,313.22515368438644,168.62162162172496,0,314.5683406213207,165.00534909918107,0
14925,325.51108734524206,133.73633292377664,0,313.22515368438644,168.62162162172496,0,324.32757997423926,137.23049754293874,0
14926,332.6121315712587,112.7713452088042,0,313.22515368438644,168.62162162172496,0,331.4286242002559,116.26550982796628,0
14927,332,276,-3.409325825105653,336,280,-3.4334544509154936,336,276,-3.446103026565704
14928,316,176,-3.245024012379698,320,172,-3.31730970116861,316,172,-3.2681367344853953
14929,316,180,-3.2134107144605015,316,184,-3.1743747410506864,320,184,-3.2192700345530323
14930,800,88,-4.262183633262,796,84,-4.1059451603641115,796,88,-4.175252820014069
14931,316,172,-3.2681367344853953,320,172,-3.31730970116861,320,168,-3.329381124272352
14932,316,184,-3.1743747410506864,316,188,-3.1226191127010416,320,188,-3.1673140463214273
14933,356,320,-3.100620853331454,360,320,-3.085078145805598,356,316,-3.153960447918409
14934,316,168,-3.2806050314670605,320,168,-3.329381124272352,320,164,-3.3316154031835605
14935,316,188,-3.1226191127010416,316,192,-3.0652601110681994,320,192,-3.1084971225104274
14936,316,224,-2.8595888765430626,320,228,-2.9134601158921063,320,224,-2.888514913561455
14937,320,224,-2.888514913561455,320,228,-2.9134601158921063,324,228,-2.9495440839239127
14938,809.7910320627013,132.04560810850526,0,810.5155909078488,128.15424185883796,0,808,128,-4.00526280678274
14939,316,164,-3.2818861688342262,316,168,-3.2806050314670605,320,164,-3.3316154031835605
14940,348,308,-3.2273013801500348,352,312,-3.1942158266326555,352,308,-3.2356180587072267
14941,316,192,-3.0652601110681994,316,196,-3.00735935758528,320,196,-3.0491242515038794
14942,328,256,-3.2710895360508174,328,260,-3.310931267010736,332,260,-3.34929764907843
14943,332,268,-3.40071168788408,332,272,-3.4102514665444286,336,272,-3.4462488499158668
14944,324,256,-3.235976257816206,328,260,-3.310931267010736,328,256,-3.2710895360508174
14945,808,116,-4.19490138478934,804,116,-4.188331947809112,808,120,-4.1621974275471185
14946,808,108,-4.273731453654979,804,104,-4.279432870352599,804,108,-4.25788546342182
14947,804,108,-4.25788546342182,804,104,-4.279432870352599,800,104,-4.260429420864214
14948,800,96,-4.273087203077829,800,92,-4.278246097207308,796,92,-4.24183692113724
14949,316,196,-3.00735935758528,316,200,-2.9575449955817987,320,200,-2.9969178355400743
14950,315.91152755825493,161.38907657663722,0,320,164,-3.3316154031835605,320,160,-3.3279133065386306
14951,328,268,-3.362342425080349,332,272,-3.4102514665444286,332,268,-3.40071168788408
14952,804,96,-4.300169012924063,800,92,-4.278246097207308,800,96,-4.273087203077829
14953,320,244,-3.072085122306272,324,248,-3.1448576716872854,324,244,-3.0990670133033715
14954,324,244,-3.0990670133033715,324,248,-3.1448576716872854,328,248,-3.1796236679878986
14955,809.7910320627013,114.68750000003982,0,808,116,-4.19490138478934,810.8778703304226,117.52950467977159,0
14956,332.6121315712587,112.7713452088042,0,333.79563894226146,109.27718058964214,0,313.22515368438644,168.62162162172496,0
14957,317.2547144951892,157.77280405409334,0,315.91152755825493,161.38907657663722,0,320,160,-3.3279133065386306
14958,316,164,-3.2818861688342262,314.5683406213207,165.00534909918107,0,316,168,-3.2806050314670605
14959,316,168,-3.2806050314670605,313.22515368438644,168.62162162172496,0,316,172,-3.2681367344853953
14960,316,172,-3.2681367344853953,312.29525503568453,172.49619932445052,0,316,176,-3.245024012379698
14961,316,176,-3.245024012379698,312,180,-3.1771980628415752,316,180,-3.2134107144605015
14962,316,180,-3.2134107144605015,312,180,-3.1771980628415752,316,184,-3.1743747410506864
14963,316,184,-3.1743747410506864,312,184,-3.14011432662774,316,188,-3.1226191127010416
14964,316,188,-3.1226191127010416,312,188,-3.0890478922386215,316,192,-3.0652601110681994
14965,316,192,-3.0652601110681994,312,192,-3.0336159410841725,316,196,-3.00735935758528
14966,316,196,-3.00735935758528,312,196,-2.977619277585342,316,200,-2.9575449955817987
14967,312,200,-2.9305762867351604,316,204,-2.915161033656823,316,200,-2.9575449955817987
14968,316,200,-2.9575449955817987,316,204,-2.915161033656823,320,204,-2.9529498447608074
14969,316,228,-2.8866014258630606,320,232,-2.9509086826184054,320,228,-2.9134601158921063
14970,320,228,-2.9134601158921063,320,232,-2.9509086826184054,324,232,-2.984905397909605
14971,352,316,-3.152134570288394,356,320,-3.100620853331454,356,316,-3.153960447918409
14972,360,324,-3.023165987398914,359.2241401707367,325.2165540542407,0,362.69576179236606,326.95236486508725,0
14973,796,80,-4.032247028263657,792,80,-3.943931569518333,796,84,-4.1059451603641115
14974,796,76,-3.9456612466594567,792,72,-3.7806189216128523,792,76,-3.865836833800435
14975,792,76,-3.865836833800435,792,72,-3.7806189216128523,788,72,-3.696476068652214
14976,344,296,-3.3455596894889004,344,300,-3.300195588830436,348,300,-3.3128678947863173
14977,348,304,-3.2697554563713314,348,308,-3.2273013801500348,352,308,-3.2356180587072267
14978,352,312,-3.1942158266326555,352,316,-3.152134570288394,356,316,-3.153960447918409
14979,340,288,-3.402561301866635,340,292,-3.3661530263486967,344,292,-3.3889002294952935
14980,336,288,-3.3731440448872854,340,292,-3.3661530263486967,340,288,-3.402561301866635
14981,336,284,-3.4066737776603917,340,284,-3.4343141710500444,336,280,-3.4334544509154936
14982,312,204,-2.890090573320012,316,208,-2.882095659367775,316,204,-2.915161033656823
14983,316,204,-2.915161033656823,316,208,-2.882095659367775,320,208,-2.917912372255049
14984,340,296,-3.3265587618252312,344,300,-3.300195588830436,344,296,-3.3455596894889004
14985,355.7525185491073,323.48074324339416,0,359.2241401707367,325.2165540542407,0,360,324,-3.023165987398914
14986,362.69576179236606,326.95236486508725,0,359.2241401707367,325.2165540542407,0,409.9346131436522,361.4206081085849,0
14987,800,84,-4.1855231120472425,796,80,-4.032247028263657,796,84,-4.1059451603641115
14988,332,280,-3.3986010333176733,336,284,-3.4066737776603917,336,280,-3.4334544509154936
14989,804,104,-4.279432870352599,804,100,-4.290243679783085,800,100,-4.269391886647551
14990,800,92,-4.278246097207308,800,88,-4.262183633262,796,88,-4.175252820014069
14991,808,104,-4.297866146993299,804,100,-4.290243679783085,804,104,-4.279432870352599
14992,324,260,-3.2749299623444865,328,264,-3.343033710236297,328,260,-3.310931267010736
14993,328,260,-3.310931267010736,328,264,-3.343033710236297,332,264,-3.3806291207596595
14994,332,272,-3.4102514665444286,332,276,-3.409325825105653,336,276,-3.446103026565704
14995,312,208,-2.859237820871048,316,212,-2.860242576641826,316,208,-2.882095659367775
14996,316,208,-2.882095659367775,316,212,-2.860242576641826,320,212,-2.89425070258445
14997,344,304,-3.255240168002742,348,308,-3.2273013801500348,348,304,-3.2697554563713314
14998,356,320,-3.100620853331454,355.7525185491073,323.48074324339416,0,360,320,-3.085078145805598
14999,320,232,-2.9509086826184054,320,236,-2.98793997910983,324,236,-3.0172947777351564
15000,324,248,-3.1448576716872854,324,252,-3.191778670443971,328,252,-3.226457679647177
15001,316,232,-2.9261462115987054,320,236,-2.98793997910983,320,232,-2.9509086826184054
15002,809.7910320627013,114.68750000003982,0,808,112,-4.235628487913351,808,116,-4.19490138478934
15003,808,116,-4.19490138478934,808,112,-4.235628487913351,804,112,-4.223044160223626
15004,320,248,-3.117148480382848,324,252,-3.191778670443971,324,248,-3.1448576716872854
15005,811.964708598144,120.37150935950336,0,819.70995098187,103.52871621657243,0,812.6200245193103,108.81771620839422,0
15006,810.5155909078488,128.15424185883796,0,811.2401497529964,124.26287560917066,0,808,124,-4.093336641205466
15007,313.22515368438644,168.62162162172496,0,333.79563894226146,109.27718058964214,0,334.97914631326427,105.78301597048005,0
15008,315.91152755825493,161.38907657663722,0,314.5683406213207,165.00534909918107,0,316,164,-3.2818861688342262
15009,794.4167077385794,67.94459459491921,0,791.1930590899372,68.81250000027876,0,792,72,-3.7806189216128523
15010,792,72,-3.7806189216128523,791.1930590899372,68.81250000027876,0,787.8867527835476,70.87894144173241,0
15011,787.8867527835476,70.87894144173241,0,791.1930590899372,68.81250000027876,0,764.5359644952489,70.67229729720475,0
15012,804,92,-4.310606247533313,800,88,-4.262183633262,800,92,-4.278246097207308
15013,796,80,-4.032247028263657,796,76,-3.9456612466594567,792,76,-3.865836833800435
15014,328,272,-3.370858389220376,332,276,-3.409325825105653,332,272,-3.4102514665444286
15015,312,212,-2.8393558646723807,316,216,-2.8472132368589853,316,212,-2.860242576641826
15016,316,212,-2.860242576641826,316,216,-2.8472132368589853,320,216,-2.880358102035967
15017,348,312,-3.185792146692909,352,316,-3.152134570288394,352,312,-3.1942158266326555
15018,316,236,-2.9677956358752304,320,240,-3.028515506206044,320,236,-2.98793997910983
15019,320,236,-2.98793997910983,320,240,-3.028515506206044,324,240,-3.0563786042194168
15020,312,216,-2.827274510479036,316,220,-2.8457409257848743,316,216,-2.8472132368589853
15021,316,216,-2.8472132368589853,316,220,-2.8457409257848743,320,220,-2.876820760056386
15022,810.8778703304226,117.52950467977159,0,808,116,-4.19490138478934,808,120,-4.1621974275471185
15023,808,112,-4.235628487913351,808,108,-4.273731453654979,804,108,-4.25788546342182
15024,804,100,-4.290243679783085,804,96,-4.300169012924063,800,96,-4.273087203077829
15025,811.2055282910057,111.75260810421702,0,808,108,-4.273731453654979,808,112,-4.235628487913351
15026,324,252,-3.191778670443971,324,256,-3.235976257816206,328,256,-3.2710895360508174
15027,328,264,-3.343033710236297,328,268,-3.362342425080349,332,268,-3.40071168788408
15028,320,252,-3.16369800050882,324,256,-3.235976257816206,324,252,-3.191778670443971
15029,808,100,-4.31512614118744,804,96,-4.300169012924063,804,100,-4.290243679783085
15030,800,80,-4.104064349003576,796,76,-3.9456612466594567,796,80,-4.032247028263657
15031,324,264,-3.3062257537840414,328,268,-3.362342425080349,328,264,-3.343033710236297
15032,340,292,-3.3661530263486967,340,296,-3.3265587618252312,344,296,-3.3455596894889004
15033,344,300,-3.300195588830436,344,304,-3.255240168002742,348,304,-3.2697554563713314
15034,348,308,-3.2273013801500348,348,312,-3.185792146692909,352,312,-3.1942158266326555
15035,336,292,-3.3347565564287205,340,296,-3.3265587618252312,340,292,-3.3661530263486967
15036,336,288,-3.3731440448872854,340,288,-3.402561301866635,336,284,-3.4066737776603917
15037,336,288,-3.3731440448872854,336,284,-3.4066737776603917,332,284,-3.371775286144347
15038,336.162653684267,102.28885135131799,0,313.22515368438644,168.62162162172496,0,334.97914631326427,105.78301597048005,0
15039,314.5683406213207,165.00534909918107,0,313.22515368438644,168.62162162172496,0,316,168,-3.2806050314670605
15040,812,108,-4.289046946529562,808,104,-4.297866146993299,808,108,-4.273731453654979
15041,811.964708598144,120.37150935950336,0,810.8778703304226,117.52950467977159,0,808,120,-4.1621974275471185
15042,800,84,-4.1855231120472425,796,84,-4.1059451603641115,800,88,-4.262183633262
15043,332,280,-3.3986010333176733,336,280,-3.4334544509154936,332,276,-3.409325825105653
15044,340,300,-3.27914775311375,344,304,-3.255240168002742,344,300,-3.300195588830436
15045,352,320,-3.1081240036245874,356,320,-3.100620853331454,352,316,-3.152134570288394
15046,352.28089692747795,321.7449324325476,0,355.7525185491073,323.48074324339416,0,356,320,-3.100620853331454
15047,359.2241401707367,325.2165540542407,0,355.7525185491073,323.48074324339416,0,409.9346131436522,361.4206081085849,0
15048,312,220,-2.82787859384578,316,224,-2.8595888765430626,316,220,-2.8457409257848743
15049,316,220,-2.8457409257848743,316,224,-2.8595888765430626,320,224,-2.888514913561455
15050,811.2401497529964,124.26287560917066,0,811.964708598144,120.37150935950336,0,808,120,-4.1621974275471185
15051,811.2055282910057,111.75260810421702,0,808,112,-4.235628487913351,809.7910320627013,114.68750000003982,0
15052,328,276,-3.3686629040618525,332,280,-3.3986010333176733,332,276,-3.409325825105653
15053,316,240,-3.0098155257230763,320,244,-3.072085122306272,320,240,-3.028515506206044
15054,320,240,-3.028515506206044,320,244,-3.072085122306272,324,244,-3.0990670133033715
15055,804,88,-4.320314589383469,800,84,-4.1855231120472425,800,88,-4.262183633262
15056,344,308,-3.2117859222351024,348,312,-3.185792146692909,348,308,-3.2273013801500348
15057,313.22515368438644,168.62162162172496,0,312.29525503568453,172.49619932445052,0,316,172,-3.2681367344853953
15058,312,176,-3.206893725094215,312,180,-3.1771980628415752,316,176,-3.245024012379698
15059,312,180,-3.1771980628415752,312,184,-3.14011432662774,316,184,-3.1743747410506864
15060,312.29525503568453,172.49619932445052,0,312,176,-3.206893725094215,316,176,-3.245024012379698
15061,312,184,-3.14011432662774,312,188,-3.0890478922386215,316,188,-3.1226191127010416
15062,312,188,-3.0890478922386215,312,192,-3.0336159410841725,316,192,-3.0652601110681994
15063,312,224,-2.8438265887539598,316,228,-2.8866014258630606,316,224,-2.8595888765430626
15064,316,224,-2.8595888765430626,316,228,-2.8866014258630606,320,228,-2.9134601158921063
15065,324,256,-3.235976257816206,324,260,-3.2749299623444865,328,260,-3.310931267010736
15066,328,268,-3.362342425080349,328,272,-3.370858389220376,332,272,-3.4102514665444286
15067,320,256,-3.206974579164251,324,260,-3.2749299623444865,324,256,-3.235976257816206
15068,811.2055282910057,111.75260810421702,0,809.7910320627013,114.68750000003982,0,810.8778703304226,117.52950467977159,0
15069,808,108,-4.273731453654979,808,104,-4.297866146993299,804,104,-4.279432870352599
15070,804,96,-4.300169012924063,804,92,-4.310606247533313,800,92,-4.278246097207308
15071,312,192,-3.0336159410841725,312,196,-2.977619277585342,316,196,-3.00735935758528
15072,808,96,-4.334168857333471,804,92,-4.310606247533313,804,96,-4.300169012924063
15073,324,268,-3.324845692608809,328,272,-3.370858389220376,328,268,-3.362342425080349
15074,349.80116719776544,319.2652027028351,0,352,320,-3.1081240036245874,352,316,-3.152134570288394
15075,312,196,-2.977619277585342,312,200,-2.9305762867351604,316,200,-2.9575449955817987
15076,312.29525503568453,172.49619932445052,0,311.3653563869826,176.37077702717608,0,312,176,-3.206893725094215
15077,312,176,-3.206893725094215,311.3653563869826,176.37077702717608,0,312,180,-3.1771980628415752
15078,312,180,-3.1771980628415752,310.43545773828066,180.24535472990166,0,312,184,-3.14011432662774
15079,312,184,-3.14011432662774,309.4137552476224,187.15610470248828,0,312,188,-3.0890478922386215
15080,312,188,-3.0890478922386215,309.321951405666,190.19227697234936,0,312,192,-3.0336159410841725
15081,312,192,-3.0336159410841725,309.2301475637097,193.22844924221042,0,312,196,-2.977619277585342
15082,312,196,-2.977619277585342,309.13834372175336,196.26462151207147,0,312,200,-2.9305762867351604
15083,316,244,-3.054200421601688,320,248,-3.117148480382848,320,244,-3.072085122306272
15084,320,244,-3.072085122306272,320,248,-3.117148480382848,324,248,-3.1448576716872854
15085,307.7584689552272,203.1639953440652,0,312,204,-2.890090573320012,312,200,-2.9305762867351604
15086,312,200,-2.9305762867351604,312,204,-2.890090573320012,316,204,-2.915161033656823
15087,312,228,-2.8727988382359664,316,232,-2.9261462115987054,316,228,-2.8866014258630606
15088,316,228,-2.8866014258630606,316,232,-2.9261462115987054,320,232,-2.9509086826184054
15089,340,296,-3.3265587618252312,340,300,-3.27914775311375,344,300,-3.300195588830436
15090,344,304,-3.255240168002742,344,308,-3.2117859222351024,348,308,-3.2273013801500348
15091,349.80116719776544,319.2652027028351,0,352.28089692747795,321.7449324325476,0,352,320,-3.1081240036245874
15092,336,296,-3.2936183042506677,340,300,-3.27914775311375,340,296,-3.3265587618252312
15093,336,292,-3.3347565564287205,340,292,-3.3661530263486967,336,288,-3.3731440448872854
15094,336,292,-3.3347565564287205,336,288,-3.3731440448872854,332,288,-3.3365233034609947
15095,800,80,-4.104064349003576,796,80,-4.032247028263657,800,84,-4.1855231120472425
15096,800,76,-4.014699499543913,796,72,-3.851126425821146,796,76,-3.9456612466594567
15097,796,76,-3.9456612466594567,796,72,-3.851126425821146,792,72,-3.7806189216128523
15098,332,284,-3.371775286144347,336,284,-3.4066737776603917,332,280,-3.3986010333176733
15099,811.964708598144,120.37150935950336,0,811.2055282910057,111.75260810421702,0,810.8778703304226,117.52950467977159,0
15100,808,104,-4.297866146993299,808,100,-4.31512614118744,804,100,-4.290243679783085
15101,328,280,-3.3564473877508605,332,284,-3.371775286144347,332,280,-3.3986010333176733
15102,340,304,-3.2326509552626095,344,308,-3.2117859222351024,344,304,-3.255240168002742
15103,804,84,-4.257832678424314,800,80,-4.104064349003576,800,84,-4.1855231120472425
15104,804,88,-4.320314589383469,800,88,-4.262183633262,804,92,-4.310606247533313
